token;token_id;anchor_type;event_anno;event_resolve1;event_resolve2;event_resolve3;anchor_resolve;event_resolve4;final_anchor;final_event
als;39-11;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
onse;39-12;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
expresse;39-13;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Gecommitteerde;39-14;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
den;39-15;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Oppercoopman;39-16;('0', '0', 'evokes', '0');('0', '0', 'BeingEmployed', '0');0;0;0;('0', '0', 'evokes', '0');0;('0', '0', 'evokes', '0');0
Gregorius;39-17;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Cornelij;39-18;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
ermmate;39-19;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Etr;39-20;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
ende;40-1;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Capn;40-2;('0', '0', 'evokes', '0');('0', '0', 'BeingEmployed', '0');0;0;0;('0', '0', 'evokes', '0');0;('0', '0', 'evokes', '0');0
.;40-3;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Marten;40-4;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Jansz;40-5;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Vogel;40-6;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
,;40-7;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
omme;40-8;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
in;40-9;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
d‛een;40-10;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
ende;40-11;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
d'ander;40-12;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
plaets;40-13;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
te;40-14;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
bevoirderen;40-15;('0', '0', '0', '0');('BeingEmployed', 'BeingEmployed', '0', '0');('BeingEmployed', 'BeingEmployed', '0', '0');('BeingEmployed', 'BeingEmployed', '0', '0');('BeingEmployed', 'BeingEmployed', '0', '0');isOfType;HavingInternalState+;isOfType;HavingInternalState+
sulcx;40-16;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
als;40-17;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
den;40-18;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
meesten;40-19;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
dienst;40-20;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
ende;40-21;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
woelstandt;40-22;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
vande;40-23;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Compen;40-24;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
.;40-25;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
aldaer;40-26;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
vereijscht;40-27;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
,;40-28;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Insonderheijt;40-29;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
inde;40-30;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Quartieren;40-31;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
van;40-32;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Amboina;40-33;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
,;40-34;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
alwaer;40-35;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
wbij;40-36;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
bevinden;40-37;('0', '0', '0', 'isOfType');('0', '0', '0', 'BeingAtAPlace');0;0;0;('0', '0', '0', 'isOfType');0;('0', '0', '0', 'isOfType');0
volgens;40-38;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
t'schriftelijck;40-39;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
verbael;40-40;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
vanden;40-41;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Commissaris;40-42;('0', '0', 'evokes', '0');('0', '0', 'BeingEmployed', '0');0;0;0;('0', '0', 'evokes', '0');0;('0', '0', 'evokes', '0');0
Gillis;40-43;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Seijs;40-44;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
,;40-45;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
In;40-46;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
April;40-47;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
pase;40-48;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
.;40-49;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
aende;40-50;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
cant;40-51;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
van;40-52;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
616;40-53;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
.;40-54;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
blancke;40-55;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
coppen;40-56;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
in;40-57;('0', '0', 'isOfType', '0');('0', '0', 'BeingEmployed', 'BeingEmployed');('0', '0', 'BeingEmployed', 'BeingEmployed');('0', '0', 'BeingEmployed', 'BeingEmployed');('0', '0', 'BeingEmployed', 'BeingEmployed');isOfType;BeingEmployed;isOfType;BeingEmployed
dienst;40-58;('isOfType', 'isOfType', 'isOfType', '0');('BeingEmployed', 'BeingEmployed', 'BeingEmployed', 'BeingEmployed');BeingEmployed;BeingEmployed;BeingEmployed;isOfType;BeingEmployed;isOfType;BeingEmployed
ende;40-59;('isOfType', 'isOfType', '0', '0');('BeingEmployed', 'BeingEmployed', '0', '0');('BeingEmployed', 'BeingEmployed', '0', '0');('BeingEmployed', 'BeingEmployed', '0', '0');('BeingEmployed', 'BeingEmployed', '0', '0');isOfType;BeingEmployed;isOfType;BeingEmployed
gagie;40-60;('isOfType', 'isOfType', '0', '0');('BeingEmployed', 'BeingEmployed', '0', '0');('BeingEmployed', 'BeingEmployed', '0', '0');('BeingEmployed', 'BeingEmployed', '0', '0');('BeingEmployed', 'BeingEmployed', '0', '0');isOfType;BeingEmployed;isOfType;BeingEmployed
vande;40-61;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Compnie;40-62;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
.;40-63;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
gehouden;40-64;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
wierden;40-65;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
,;40-66;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
beneffens;40-67;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
208;40-68;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
.;40-69;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
slanen;40-70;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
sijnde;40-71;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
voorwaer;40-72;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
een;40-73;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
groot;40-74;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
getal;40-75;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
,;40-76;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
daer;40-77;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
mede;40-78;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
de;40-79;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Compene;40-80;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
.;40-81;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
in;40-82;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Amboina;40-83;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
buijten;40-84;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Proportie;40-85;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
,;40-86;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
met;40-87;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
ouer;40-88;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
groote;40-89;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
lasten;40-90;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
,;40-91;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
ende;40-92;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
euenwel;40-93;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
niet;40-94;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
merckelijcken;40-95;('0', '0', '0', 'isOfType');('BeingInARelationship', 'BeingInARelationship', '0', 'HavingInternalState');('BeingInARelationship', 'BeingInARelationship', '0', 'HavingInternalState');('BeingInARelationship', 'BeingInARelationship', '0', 'HavingInternalState');('BeingInARelationship', 'BeingInARelationship', '0', 'HavingInternalState');('0', '0', '0', 'isOfType');('BeingInARelationship', 'BeingInARelationship', '0', 'HavingInternalState');('0', '0', '0', 'isOfType');('BeingInARelationship', 'BeingInARelationship', '0', 'HavingInternalState')
affganck;40-96;('0', '0', '0', 'isOfType');('BeingInARelationship', 'BeingInARelationship', '0', 'HavingInternalState');('BeingInARelationship', 'BeingInARelationship', '0', 'HavingInternalState');('BeingInARelationship', 'BeingInARelationship', '0', 'HavingInternalState');('BeingInARelationship', 'BeingInARelationship', '0', 'HavingInternalState');isOfType;Decreasing;isOfType;Decreasing
ende;40-97;('0', '0', '0', 'isOfType');('BeingInARelationship', 'BeingInARelationship', '0', 'HavingInternalState');('BeingInARelationship', 'BeingInARelationship', '0', 'HavingInternalState');('BeingInARelationship', 'BeingInARelationship', '0', 'HavingInternalState');('BeingInARelationship', 'BeingInARelationship', '0', 'HavingInternalState');isOfType;Decreasing;isOfType;Decreasing
verachteringe;40-98;('0', '0', 'isOfType', 'isOfType');('BeingInARelationship', 'BeingInARelationship', 'Decreasing', 'HavingInternalState');('BeingInARelationship', 'BeingInARelationship', 'Decreasing', 'HavingInternalState');('BeingInARelationship', 'BeingInARelationship', 'Decreasing', 'HavingInternalState');('BeingInARelationship', 'BeingInARelationship', 'Decreasing', 'HavingInternalState');isOfType;Decreasing;isOfType;Decreasing
in;40-99;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
haere;40-100;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Negotie;40-101;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
en;40-102;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Nagel;40-103;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
retour;40-104;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
beswaert;40-105;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
sit;40-106;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
,;40-107;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
hebbende;40-108;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
in;40-109;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
voortijden;40-110;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
,;40-111;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
doen;40-112;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
sij;40-113;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
miet;40-114;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
ongebiender;40-115;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
macht;40-116;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
te;40-117;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
weeten;40-118;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
van;40-119;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
150;40-120;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
.;40-121;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Coppen;40-122;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
ten;40-123;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
hoochsten;40-124;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
,;40-125;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
aldaer;40-126;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
geseten;40-127;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
wais;40-128;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
ongelijck;40-129;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
meerder;40-130;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
ontsach;40-131;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
,;40-132;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
vorderlijcker;40-133;('0', '0', 'isOfType', '0');('HavingInternalState+', 'HavingInternalState+', 'HavingInternalState+', '0');HavingInternalState+;HavingInternalState+;HavingInternalState+;('0', '0', 'isOfType', '0');HavingInternalState+;('0', '0', 'isOfType', '0');HavingInternalState+
handel;40-134;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
ende;40-135;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
treffelycker;40-136;('0', '0', 'isOfType', '0');('HavingInternalState+', 'HavingInternalState+', 'HavingInternalState+', '0');HavingInternalState+;HavingInternalState+;HavingInternalState+;('0', '0', 'isOfType', '0');HavingInternalState+;('0', '0', 'isOfType', '0');HavingInternalState+
nagel;40-137;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
retour;40-138;('isOfType', 'isOfType', '0', '0');('Translocation', 'Translocation', '0', '0');('Translocation', 'Translocation', '0', '0');('Translocation', 'Translocation', '0', '0');('Translocation', 'Translocation', '0', '0');('isOfType', 'isOfType', '0', '0');('Translocation', 'Translocation', '0', '0');('isOfType', 'isOfType', '0', '0');('Translocation', 'Translocation', '0', '0')
van;40-139;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
daer;40-140;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
becomen;40-141;('0', '0', 'isOfType', '0');('Getting', 'Getting', 'Getting', 'Getting');Getting;Getting;Getting;('0', '0', 'isOfType', '0');Getting;('0', '0', 'isOfType', '0');Getting
";";40-142;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Van;40-143;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
welcke;40-144;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
616;40-145;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
.;40-146;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
coppen;40-147;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
,;40-148;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
162;40-149;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
.;40-150;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Tsoonen;40-151;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
,;40-152;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
ende;40-153;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
dat;40-154;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
apparent;40-155;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
vande;40-156;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
ervarenste;40-157;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
ende;40-158;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
loeckste;40-159;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Soldaten;40-160;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
,;40-161;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
op;40-162;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
acht;40-163;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
verscheijden;40-164;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
plaetsen;40-165;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
in;40-166;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Garnisoen;40-167;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
verdeelt;40-168;('0', '0', '0', 'evokes');('BeingAtAPlace', 'BeingAtAPlace', '0', 'BeingAtAPlace');BeingAtAPlace;BeingAtAPlace;BeingAtAPlace;evokes;BeingAtAPlace;evokes;BeingAtAPlace
sij;40-169;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Behaluen;40-170;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
dat;40-171;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
met;40-172;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
voorsz;40-173;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
verdeelinge;40-174;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
tot;40-175;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Compes;40-176;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
.;40-177;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
progres;40-178;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
ende;40-179;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Goulagiement;40-180;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
in;40-181;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
gemelte;40-182;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Quartieren;40-183;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
gants;40-184;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
niet;40-185;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
gevoirdert;40-186;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;evokes;HavingInternalState+ ;evokes;HavingInternalState+ 
Werct;40-187;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
soo;40-188;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
is;40-189;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
oock;40-190;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
deselue;40-191;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
niet;40-192;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
bastandt;40-193;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
,;40-194;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
omme;40-195;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
d'ffiuasien;40-196;('0', '0', 'evokes', '0');('Invasion', 'Invasion', 'Invasion', 'ViolentContest');Invasion;Invasion;Invasion;('0', '0', 'evokes', '0');Invasion;('0', '0', 'evokes', '0');Invasion
van;40-197;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
externer;40-198;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Vijanden;40-199;('0', '0', 'evokes', '0');('BeingInARelationship', 'BeingInARelationship', 'BeingInConflict', '0');('BeingInARelationship', 'BeingInARelationship', 'BeingInConflict', '0');('BeingInARelationship', 'BeingInARelationship', 'BeingInConflict', '0');('BeingInARelationship', 'BeingInARelationship', 'BeingInConflict', '0');evokes;BeingInConflict;evokes;BeingInConflict
te;40-200;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
connen;40-201;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
resisteren;40-202;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
,;40-203;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
nochte;40-204;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
oock;40-205;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
d'Imboonders;40-206;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
alsse;40-207;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
ontrouw;40-208;('evokes', 'evokes', '0', 'evokes');('0', '0', 'Unrest', 'Uprising');('0', '0', 'Unrest', 'Uprising');('0', '0', 'Unrest', 'Uprising');('0', '0', 'Unrest', 'Uprising');('evokes', 'evokes', '0', 'evokes');('0', '0', 'Unrest', 'Uprising');('evokes', 'evokes', '0', 'evokes');('0', '0', 'Unrest', 'Uprising')
Wesen;40-209;('evokes', 'evokes', '0', '0');('0', '0', 'Unrest', '0');0;0;0;('evokes', 'evokes', '0', '0');0;('evokes', 'evokes', '0', '0');0
willen;40-210;('evokes', 'evokes', '0', '0');('0', '0', 'Unrest', '0');0;0;0;('evokes', 'evokes', '0', '0');0;('evokes', 'evokes', '0', '0');0
,;40-211;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
in;40-212;('0', '0', '0', '0');('ViolentContest', 'ViolentContest', 'TakingUnderControl', 'TakingUnderControl');('ViolentContest', 'ViolentContest', 'TakingUnderControl', 'TakingUnderControl');('ViolentContest', 'ViolentContest', 'TakingUnderControl', 'TakingUnderControl');('ViolentContest', 'ViolentContest', 'TakingUnderControl', 'TakingUnderControl');isOfType;ForceToAct;isOfType;ForceToAct
ontsach;40-213;('0', '0', '0', '0');('ViolentContest', 'ViolentContest', 'TakingUnderControl', 'TakingUnderControl');('ViolentContest', 'ViolentContest', 'TakingUnderControl', 'TakingUnderControl');('ViolentContest', 'ViolentContest', 'TakingUnderControl', 'TakingUnderControl');('ViolentContest', 'ViolentContest', 'TakingUnderControl', 'TakingUnderControl');isOfType;ForceToAct;isOfType;ForceToAct
ende;40-214;('0', '0', '0', '0');('ViolentContest', 'ViolentContest', 'TakingUnderControl', 'TakingUnderControl');('ViolentContest', 'ViolentContest', 'TakingUnderControl', 'TakingUnderControl');('ViolentContest', 'ViolentContest', 'TakingUnderControl', 'TakingUnderControl');('ViolentContest', 'ViolentContest', 'TakingUnderControl', 'TakingUnderControl');isOfType;ForceToAct;isOfType;ForceToAct
dwang;40-215;('0', '0', '0', '0');('ViolentContest', 'ViolentContest', 'TakingUnderControl', 'TakingUnderControl');('ViolentContest', 'ViolentContest', 'TakingUnderControl', 'TakingUnderControl');('ViolentContest', 'ViolentContest', 'TakingUnderControl', 'TakingUnderControl');('ViolentContest', 'ViolentContest', 'TakingUnderControl', 'TakingUnderControl');isOfType;ForceToAct;isOfType;ForceToAct
te;40-216;('0', '0', '0', '0');('ViolentContest', 'ViolentContest', 'TakingUnderControl', 'TakingUnderControl');('ViolentContest', 'ViolentContest', 'TakingUnderControl', 'TakingUnderControl');('ViolentContest', 'ViolentContest', 'TakingUnderControl', 'TakingUnderControl');('ViolentContest', 'ViolentContest', 'TakingUnderControl', 'TakingUnderControl');isOfType;ForceToAct;isOfType;ForceToAct
houden;40-217;('0', '0', '0', '0');('ViolentContest', 'ViolentContest', 'TakingUnderControl', 'TakingUnderControl');('ViolentContest', 'ViolentContest', 'TakingUnderControl', 'TakingUnderControl');('ViolentContest', 'ViolentContest', 'TakingUnderControl', 'TakingUnderControl');('ViolentContest', 'ViolentContest', 'TakingUnderControl', 'TakingUnderControl');isOfType;ForceToAct;isOfType;ForceToAct
,;40-218;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Gelijck;40-219;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
als;40-220;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
op;40-221;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Bouro;40-222;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
ende;40-223;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
inde;40-224;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Manipes;40-225;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
met;40-226;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
